engine_temp_C,vibration_ms2,battery_voltage_V,engine_load_pct,rpm,oil_pressure_psi,coolant_temp_C,vehicle_age_years,mileage_km,failure
96.79,0.259,13.86,55.3,2227,51,91.9,14.8,159702,0
80.31,0.48,13.07,45.3,2982,24.7,98.76,14.2,249643,1
124.46,1.104,11.47,100,4281,26.9,107.83,14.7,286634,1
98.54,0.473,14.25,53.2,2763,50,87.33,6.5,117611,0
83.85,0.211,13.36,41.2,3097,51.7,77.55,1.1,12288,0
97.38,0.431,12.57,44.3,2788,38.6,98.81,13,158059,0
119.33,1.423,10.15,87.4,1468,29.1,117.37,6.8,116965,1
79.01,0.36,13.46,66.3,2580,40.7,90.23,9.8,189620,0
85.05,0.453,14.1,35,3305,43.7,79.37,12.7,146022,0
85.47,0.409,13.51,82.7,2291,41.5,80.28,9.3,117591,0
80.5,0.315,13.29,59.6,2084,35.9,85.62,11.2,92551,0
138.29,1.061,11.12,93.1,962,34.6,136,4.1,57713,1
74.32,0.247,13.56,53.5,2413,45.4,92.32,3.3,30148,0
107.35,0.832,10.53,86.9,3488,27.6,94.74,8.6,77195,1
86.2,0.379,14.08,52.8,3170,53.4,93.23,9.8,167078,0
90.14,0.512,13.6,70.3,2587,37.3,83.29,13.1,159359,0
145.66,1.392,10.74,90.8,4176,42.6,121.34,12.4,238621,1
,,13.59,66.5,2381,49,97.77,14.8,246261,0
69.66,0.324,12.96,48.5,2044,36.7,96.12,14.5,167429,0
97.78,0.488,13.24,57.9,1976,48.6,98.74,9.5,154396,0
147.72,0.752,12.39,63.8,3526,21.7,106.3,7.8,143426,1
77.52,0.464,13.4,73.2,2639,57.9,97.06,11.5,152561,0
100.51,0.362,14.14,42.5,2708,51.5,85.31,4.3,63239,0
122.72,0.716,11.19,81.7,3474,20.5,117.49,5.6,59516,1
96.79,0.343,13.93,50.3,1905,55.1,87.39,11.6,149087,0
85.68,0.282,13.5,49.7,2500,32.3,90.19,14.3,213385,0
,0.403,14.03,65.8,2090,39,79.71,13.5,207441,0
102.55,0.281,13.7,50.3,2661,43,88.2,1.6,25900,0
82.51,0.493,13.51,75.9,2692,62.9,101.61,3.9,75279,0
94.72,0.391,13.49,42.7,2031,36.4,81.26,4.5,80609,0
91.45,0.382,13.02,57.5,2887,31.3,79.37,6.1,110339,0
98.69,0.466,13.75,43.4,3436,33.4,80.01,1.5,22410,0
75.35,0.496,13.48,61.3,2834,52.2,111.29,3.8,37439,1
132.21,1.264,10.07,91,1352,25.2,130.36,10.9,170073,1
95.58,0.323,14.05,52.7,2373,43.7,87.84,4,52074,0
67.41,0.223,12.87,72.8,2416,51.1,90.55,14.2,118748,0
73.17,,13.29,45.2,2196,43.7,91.82,6.6,68584,0
105.22,,12.79,92.6,3398,25.7,109.16,1.9,33284,1
82.31,0.411,13.66,43.5,2045,49.3,85.86,12.7,198057,0
92.18,0.365,13.48,56.7,1744,41.6,88.74,13.8,271930,0
100.02,0.469,13.63,37.1,2588,43.7,84.2,14,266331,0
85.74,0.339,13.59,45.1,2508,46.9,86.82,7.7,115934,0
101.29,0.394,12.74,53.8,2272,51.9,92.82,13.8,136526,1
119.17,1.36,9.92,100,3113,16.8,118.86,10.8,129789,1
67.97,0.434,14.31,56.5,2616,20.8,110.88,3.3,36021,1
131.17,0.895,10.81,100,3561,32.3,111.64,8.2,112326,1
88.84,0.34,13.34,58.3,2444,52.4,79.84,6.8,119308,0
125.58,1.516,9.93,69.9,1958,35.9,108.52,7,125755,1
64.33,0.315,13.46,78.1,2760,47.1,84.5,6.5,65821,0
84.11,0.346,13.21,61.6,1952,40.5,95.47,3,44372,0
104.59,1.263,11.35,69.5,577,23.7,119.53,6.2,99231,1
121.54,0.758,11.15,98.9,4032,39.1,111.28,7.9,101107,1
128.83,,10.73,83.2,2651,23.6,104.48,4.6,87578,1
96.98,1.714,10.57,65.1,685,47.3,110.03,3.1,37717,1
79.86,0.432,13.33,69,2713,32.5,86.78,3.4,46842,0
74.41,0.259,13.39,71.4,2628,46.3,81.9,3.3,49610,0
84.37,0.356,13.73,82.6,2680,35.6,86.81,7,91607,0
94.55,0.411,13.1,61.3,2605,52,100.65,3.5,69092,0
114.76,1.512,10.67,86.8,3711,13.3,110.01,10.9,186690,1
90.04,0.289,14.09,67.5,2235,34.3,94.89,5.4,96325,0
79.7,0.498,13.01,67.7,2706,39.9,96.11,14.1,240504,0
77.07,0.54,13.25,79.6,3112,47.1,81.36,1.4,21224,0
83.93,0.337,13.23,54.3,2300,40.2,83.25,5,41642,0
74.65,0.372,14.82,52.5,2092,40.3,98.55,11.2,192486,0
79.46,0.296,13.29,44.3,2046,43.6,82.59,10.4,160115,0
106.47,1.309,12.45,92,3459,22.9,106.92,6.6,59187,0
104.65,0.396,12.87,31.8,2581,56.9,106.32,13.1,123609,0
85.35,0.466,13.01,66.6,1644,50.5,97.84,1.5,21142,0
78,0.509,13.16,63.8,2676,42.4,90.68,7.9,143719,0
87.14,0.325,13.08,63.8,2758,61.8,96.73,3.4,49881,0
114.37,1.028,11.56,82.8,504,22.3,124.01,5.9,112731,1
82.79,0.398,13.15,78,2108,37.2,98.15,10.6,189199,0
91.14,0.429,13.09,68.1,2532,47.1,73.63,1.9,30128,0
147.51,1.347,11.59,72,3367,20.3,124.02,1.1,13344,1
129.31,1.077,11.19,84.6,3253,10,102.17,6.6,120374,1
79.24,0.412,13.97,41.8,2444,36.6,91.29,4.4,70572,0
82.25,0.552,13.76,63.3,3006,45.7,88.11,10.9,160197,0
61.98,0.438,13.55,40,2372,42.1,100.89,1.5,20318,0
69.85,0.363,13.25,71.3,2107,56.8,95.69,14.5,153181,0
98.67,0.35,13.02,74.8,2075,50.9,85.79,9.5,77802,0
101.45,0.383,13.68,41.8,2794,39.9,86.75,7.8,128940,0
82.51,0.564,12.91,52.2,2512,48.4,93.05,6.5,123386,1
118.58,1.038,10.18,78.4,3536,33.4,119.01,11.4,115923,1
88.11,0.398,14.08,68.3,2745,33.8,89.74,5.7,108895,0
155.16,1.166,11.01,100,853,22.8,121.21,11.8,104279,1
96.2,0.51,13.7,29.7,2044,44.9,83.37,10.8,158073,0
83.72,0.596,14.05,50.2,2092,45.3,86.42,8.5,79736,0
75.44,0.445,13.38,51,2174,,87.54,13.4,249902,0
112.84,1.278,10.63,65.4,1649,26.8,140,5.5,50969,1
87.03,0.404,13.81,47.7,2900,42.4,94.87,1.3,14744,0
110.32,1.252,10.61,89.6,2287,36.4,115.6,6,105231,1
118.75,1.503,11.5,84.3,1001,43.8,127.49,13.2,214532,1
133.25,1.27,12.03,66.5,1620,30,115.3,1.6,20519,1
74.18,0.443,13.98,98.1,2218,64.5,93.79,11.6,208660,1
101.87,0.329,13.01,59,2536,60.7,92.92,12.5,194828,0
93.82,0.362,13.11,56.7,2581,55.6,78.39,6.7,74545,0
84.92,0.359,13,38.5,2823,50,92.86,3.3,56061,0
99.8,0.502,13.54,58.9,2819,61.1,89.13,5.7,67841,0
85.77,0.362,12.96,52.5,1579,42.7,94.36,6.3,111676,0
,1.343,11.03,52.1,1875,20.9,107.5,14,243616,1
134.91,1.043,10.51,61.6,4143,26.7,133.26,4.6,54146,1
90.39,0.272,13.37,66.9,2325,37,97.52,14.6,134986,0
98.01,1.138,9.72,100,1704,28.1,101.35,2.1,37089,1
83.1,0.335,13.54,60.5,2377,47.4,86.53,14.6,180941,0
76.24,0.181,14.12,71.5,2570,46.6,75.14,3.7,44498,0
71.17,0.56,13.57,52.7,2045,44.9,91.91,2.9,24100,0
94.26,0.47,14.27,53.7,2060,46.1,87.59,2.2,37456,0
104.09,0.453,14.17,71.4,2790,58.9,100.85,5.1,57412,0
121.07,1.01,11.49,100,1671,21,127.09,9.4,124898,1
143.59,1.417,12,100,1233,29.2,106.99,10.2,191017,1
78.49,0.352,13.51,39,2009,46.5,97.51,5.9,55733,0
80.13,0.484,13.88,54,2518,32.1,87.45,3.8,32524,0
79.08,0.295,13.3,59.2,3003,30.5,86.02,14.9,219830,0
115.69,1.067,9.93,78.4,2354,33.6,123.88,4.4,72538,1
135.45,0.974,12.57,83.1,1079,19.2,126.88,6,85816,1
76.69,0.386,12.93,67.3,1836,40.1,96.83,7.5,90250,0
118.42,1.035,10.62,97.3,4280,30.3,126.42,11.2,138473,1
84.5,0.473,13.5,80.3,2390,49.4,112.01,2.7,26501,1
116.42,1.249,10.16,79.6,1773,28.4,114.74,4.4,51177,1
123.93,1.218,10.57,58.8,3340,30.3,113.85,15,255832,1
79.23,0.52,13.58,60.4,2147,57,91.16,12.5,174379,0
92.55,0.248,13.98,83.3,2523,38.5,102.12,6.9,129631,0
,0.45,12.94,47.8,3023,52.7,82.47,2.1,20793,0
75.22,0.463,14.14,65.3,2440,41.9,104.04,13.1,173913,0
85.99,0.276,12.72,65.4,2086,43.9,78.49,11.9,194627,0
124.51,0.609,13.28,90.9,500,10,118.24,8.9,100505,1
68.31,0.325,13.29,55.1,2191,31.5,91.39,6.4,71298,0
144.72,1.316,10.27,73.6,1252,19.5,98.36,14.1,130357,1
127.91,0.838,9.27,48.2,1453,15.4,107.11,4.8,89591,1
90.71,0.339,13.47,38.3,2052,52.4,96.37,5.2,51895,0
77.37,0.314,13.61,49.1,3122,42.8,101.53,13.2,259175,0
111.11,0.703,11.55,92.6,641,,90.12,9.6,128265,1
68.72,0.512,13.22,53.5,3433,55.9,91.44,14.3,282638,0
85.48,0.401,13.03,47.2,3190,33.1,89.09,9.9,83592,0
87.6,0.382,14.07,41.6,2556,,90.86,1,14485,0
75.96,0.389,13.52,64.9,1841,46.4,87.47,3.1,49905,0
131.79,0.977,12.34,100,1890,28.6,99.84,4.6,65107,1
68.38,0.325,13.24,71,2345,53.8,102.34,13.1,194053,0
84.34,0.532,13.28,64.1,1990,51.9,99.27,12.5,181446,1
72.89,0.421,13.91,32.9,2616,45.8,89.17,12,117128,0
78.48,0.384,12.69,49.7,2171,47.4,86.09,8.5,122633,0
128.06,1.54,11.73,100,3377,21,117.73,2.5,36468,1
76.4,0.294,14.05,71.8,2419,33.2,70,2.4,29470,0
81.15,0.365,12.91,31.9,2270,43.7,92.83,2.3,35600,0
95.06,0.277,12.59,54.2,3331,47,96.24,12.9,166858,0
112.1,0.845,11.14,92.4,3419,33.4,124.56,2.6,43552,1
93.36,0.569,12.8,43.6,2676,37.6,89.31,12.2,103394,0
73.7,0.567,13.59,20.4,2558,,91.07,12.7,103513,0
90.3,0.522,13.53,56.5,2641,43.1,83.17,2,28903,0
147.52,1.546,9.38,70,4160,34.1,106.23,13.6,269825,1
60.28,0.363,13.37,43.2,2853,38.4,88.67,13.5,180356,0
77.03,0.233,13.72,49.7,2607,54.4,95.57,9.8,79423,0
122.69,1.079,10.52,75.5,3303,34,132.33,7.9,93718,1
82.97,0.447,13.95,54.9,2523,45.4,88.17,9.9,134518,0
88.71,0.351,13.31,41.7,2445,39.6,81.64,6.4,119839,0
78.96,0.533,13.86,51.7,2135,49.1,90.29,9,85435,0
85.87,0.303,13.16,28.6,2476,46.6,106.09,14.6,277953,0
83.44,0.441,12.79,59.7,2597,38.1,82.34,2.1,41315,0
96.68,0.383,12.85,12.2,2661,39.7,97.09,3.9,61039,0
116.12,1.251,10.11,79.6,1116,25.4,134.75,8.1,86680,1
115.56,1.58,11.23,100,1592,34.3,104.35,4.2,61370,1
80.88,0.255,12.74,39.1,2477,42.4,84.39,14.9,265131,0
129.89,1.232,10.76,99.1,3674,29.7,110.98,10.9,134573,1
80.67,0.505,13.37,72.3,2625,50.3,92.83,6.8,128135,0
144.19,1.126,12.24,31.4,1275,22.6,111.05,13.6,122893,1
106.13,1.347,10.69,87.8,3495,23.9,123.69,2.6,30320,0
87.9,0.295,13.28,11.9,2900,39,91.34,4.7,93111,1
128.81,1.392,10.58,83.2,992,12.2,100.62,14.4,215509,1
93.71,0.338,13.52,54.9,2739,66.4,90.53,8.6,129363,0
81.74,0.475,13.42,17.8,2513,43.4,91.93,13.8,150662,0
154.37,1.379,13.63,100,4024,41.4,126.43,14.8,270172,1
139.05,1.398,10.56,94.5,2990,34.3,109.72,5.7,75255,0
64.62,0.509,14.14,42.3,2778,43.5,86.73,8.9,155232,0
,0.469,13.83,77,2506,47.9,79.03,12.8,226515,0
66.29,0.427,13.26,28.1,1945,45.8,94.38,4.5,44985,0
81.48,0.3,14.31,36.6,2292,32.1,116.79,7,97841,1
144.31,0.937,11.47,48.6,3631,10.8,116.55,2.7,34333,1
124.02,0.902,11.65,100,1234,35.2,130.69,10,98205,1
88.27,0.366,12.9,60,1612,41.6,85.62,0.6,5317,0
82.81,0.363,13.71,64.9,2487,60.1,79.75,7,59975,0
93.29,0.302,12.94,59.5,2063,43.1,93.47,14,229480,0
62.89,0.204,13.72,63.6,2553,60.6,90.23,13.5,234898,1
87.36,0.333,13.41,56.2,3120,41.2,70.92,12.2,165992,0
92.71,0.419,13.26,59.1,2808,60.3,102.88,2.5,37609,0
70.21,0.265,13.69,56.6,3115,49.1,93.33,8,89639,0
124.14,1.175,10.11,81.9,2953,21.8,125.08,10.9,181152,1
88.38,0.59,12.96,54.3,2443,40.9,86.62,2,29520,0
80.85,0.502,14.9,59.1,2082,49.6,93.24,2.6,48915,0
91.33,0.564,13.26,56.7,2226,58.5,93.61,1.1,18326,0
107.71,0.439,12.39,32.8,2129,43.8,93.21,5.2,42655,0
86.82,0.517,13.08,34.8,1977,42.3,98.54,13.2,234255,0
87.48,0.328,12.87,71.2,3046,43,100.36,7.9,65426,0
80.41,0.336,13.91,50.4,1663,58,106.04,12.9,228693,0
76.5,0.126,13.66,63.8,3048,51.8,83.31,1.7,33997,0
93.3,0.519,13.7,38.6,2998,56.6,85.41,1.3,18087,0
76.44,0.554,13.31,32.9,2700,47.5,92.89,12.2,130352,0
85.72,0.345,13.36,42.3,2054,45.3,83.77,7.7,62625,0
80.22,0.375,13.31,51.7,1867,48.4,85.06,7.3,71845,0
148.76,0.997,10.1,81.2,2964,24.1,112.77,7.4,103893,1
88.34,0.438,13.92,74.4,2750,43,97.21,6,106526,0
95.38,0.512,13.67,57.7,2501,55.9,100.21,13.4,246464,0
109.42,1,10.72,100,3206,37.4,106.97,8.1,130504,1
136.77,1.475,11.26,97.6,4427,10,122.2,14.6,132204,1
75.21,0.372,13.94,18.8,3174,52.1,91.94,12.8,254166,0
121.44,0.726,10.58,100,3894,10,118.6,11.2,189922,1
88.77,0.446,13.68,32.4,2544,51.9,83.47,9.7,127568,0
92.57,0.381,14.09,58.5,1896,52.2,82.45,12.6,224005,0
75.78,0.39,13.17,43.4,2334,47.6,95.33,13.3,200112,0
93.7,0.379,13.07,87.1,2704,49.3,83.34,2.4,37047,1
98.56,0.497,12.91,76.6,2642,53.8,75.78,5.7,112356,0
89.13,0.442,13.59,43.9,2297,41,89.75,12.2,214515,0
103.77,0.422,12.57,53.1,2390,51.3,101.64,3.7,41339,0
77.26,0.273,13.73,58.7,2321,54.3,70,9,90916,0
72.55,0.362,13.45,68,2389,59.1,87.69,11.8,118965,0
91.79,1.194,11.44,78,3292,20.9,132.42,3.7,50414,1
99.96,0.404,13.16,39.6,1713,48.3,75.41,6.3,80145,0
91.54,0.466,13.4,44.2,2470,37.3,88.29,13.8,184963,0
84.44,0.577,14.06,54.9,2640,37,80.88,5.7,49556,0
87.8,0.504,14.19,73.5,2272,47.9,81.94,9.3,96623,0
73.75,0.409,13.16,61.4,2308,45.6,86.78,6.8,119314,0
109.46,0.349,13.59,43.4,2320,54.2,81.01,13.2,225894,0
86.29,0.145,13.65,64.7,2308,42.2,80.35,6.7,84588,0
86.09,0.383,13.69,49.2,2502,43.9,89.53,5.7,72419,0
92.26,0.367,13.37,68.4,2552,46.7,107.82,3,56049,0
89.81,0.439,14.14,92.9,1660,38.1,96.06,5.6,56656,1
87.24,0.385,12.56,49.6,2761,39.2,98.08,10.2,125428,0
125.96,1.025,11.54,100,1380,30.1,125.14,3,52330,1
89.71,0.222,13.72,43.8,3273,40.6,84.42,10.7,159793,0
147.56,1.227,12.14,92.1,827,33.4,116.89,0.7,5708,1
98.45,0.448,14.18,55.4,2153,49.9,98.78,5.8,47392,0
100.93,0.572,14.1,52.1,2419,32.6,96.63,7.3,59715,0
103.46,0.752,10.73,100,3652,30.4,130.19,1.9,30057,1
75.1,0.433,14.15,50.4,1720,49.2,94.16,10.4,161187,0
83.74,0.495,13.14,63.8,2168,48.4,109.7,2,16983,1
85.56,0.319,13.97,26,2737,43.9,96.72,1.8,17293,0
95.94,0.437,14.41,61.5,2121,37.5,87.48,5.8,97274,0
68.08,0.326,14.11,72.1,3048,55.8,89.41,11.2,131271,0
150.29,1.342,11.4,85.8,1192,29,120.91,14.5,288022,1
124.04,0.726,10.01,43.9,3597,15.4,140,11.8,138087,1
80.73,0.43,12.74,54.4,2744,48.7,102.83,7.3,87290,0
74.88,0.322,13.66,55.3,3143,39.1,90.67,4.5,58034,0
91.93,1.394,11.46,100,3371,10,140,4.9,87337,1
148.17,1.685,9.76,100,1763,15,120.47,4.6,67763,1
85.73,0.299,12.9,49.3,3171,39.7,86.55,4.5,82944,1
72.1,0.366,13.27,42.2,2131,37.7,97.25,1.5,19715,0
72.05,0.423,13.49,37.5,2875,51.5,93.19,3.7,56554,0
81.64,0.479,13.64,58,1891,44.1,96.7,2.1,16634,1
101.69,0.344,13.2,62.2,2670,55,79.05,0.6,9047,0
110.36,0.657,12.13,75.9,3387,11.6,120.15,4.6,41614,1
69.97,0.536,13.4,66.7,2997,31.2,101.91,5.6,57840,1
82.54,0.476,13.11,62,2969,46.2,103.55,13.9,278544,0
82.27,0.226,13.61,55.6,2728,59.8,101.32,14.9,233518,0
60,0.339,14.48,41.5,2619,49.2,107.75,8.9,164070,0
107.13,1.614,12,84.5,1714,55.5,123.16,13.6,117845,1
,0.545,13.32,18.6,2525,47.7,94.06,9.5,119389,0
91.96,0.494,12.74,58.5,2476,46.9,82.69,7.7,141563,0
131.57,1.518,11.12,83.4,2528,14.9,106.96,1.1,14467,1
96.27,0.408,13.62,57.8,3125,48.4,74.09,1.1,12663,0
82.31,0.387,13.31,62.6,2443,46.3,87.43,0.9,13036,0
73.93,0.513,12.67,60.8,2595,41.7,73.53,2.7,36533,0
110.73,0.312,13.07,53.3,2533,43.9,98.65,1.6,32121,1
123.91,0.967,12.7,89.9,1091,20.3,113.69,3.3,40718,1
85.14,0.501,14.22,33.9,2365,43.6,73.79,8,156462,0
84.76,0.396,13.06,46.2,3140,61.7,88.48,7.8,147698,0
86.98,0.538,13.84,55.8,2200,42,105.74,5.5,73543,0
83.56,0.333,12.91,44,3346,46.4,88.99,10.2,196427,0
79.26,0.395,14.2,67.9,2969,41.8,82.01,6.2,103542,1
120.13,0.942,12.27,79.6,3661,32.9,105.7,3.7,68773,1
116.68,1.115,11.03,93.7,3549,31.3,95.06,10.5,197041,1
107.57,1.054,10.87,80.6,942,30.4,129.84,14.7,132792,1
77.87,0.351,13.84,66.2,2394,29.6,86.53,12.3,229931,0
128.01,1.338,10.32,93.9,2353,30.2,108.77,6.5,90239,1
82.45,0.469,13.93,65.4,2254,42.5,86.56,5.9,93040,0
125.23,1.425,11.7,59.5,4315,18.9,116.41,1.1,12307,1
60,0.227,13.53,72.9,1949,35.5,80.18,10,157896,1
147.79,0.908,10.58,100,537,38,118.2,3.7,31036,1
97.46,0.65,13.89,47.8,3261,51.9,78.62,10.4,129660,0
64.27,0.405,13.47,58.5,2495,56.4,83.95,11.5,179094,0
128.68,1.315,9.79,62.1,1339,26,122.19,13.3,137376,0
81.29,0.682,13.04,25.8,3045,49.7,93.01,8.4,135798,0
104.1,0.829,9.7,74.7,1819,11.3,129.58,12.5,224955,1
77.22,0.402,13.24,46.9,2868,59.7,107.2,11,92812,0
73.89,0.418,14.05,49.7,2272,37.6,89.52,5.6,85663,0
102.52,0.535,13.59,40.6,2385,42.9,90.17,2,30582,1
94.36,0.436,13.24,44,2625,50.7,87.89,4,69739,0
97.72,0.35,13.9,54.8,2778,51.1,86.45,12.7,208660,0
92.22,0.305,13.08,43.4,2297,49.6,81.92,8.2,110995,0
111.03,1.109,12.4,91.3,1101,20.5,119.24,10.2,124389,1
79.75,0.299,13.41,65.2,2607,40.1,92.84,12.2,241663,0
89.89,0.405,13.89,90.7,3015,65.3,93.29,10.2,142627,1
72.78,0.344,12.71,71.9,2802,44.7,90.51,12.9,166512,0
92.13,0.251,13.07,58.6,1897,43.7,97.41,1.8,34897,0
82.6,0.526,12.68,45.7,2415,39.3,90.24,13.6,138287,1
81.25,0.35,13.37,59.4,2128,47,86.73,12.3,125699,0
92.11,0.273,14.11,59.9,2727,46.6,82.58,13.6,268034,0
126.88,0.691,10.11,72.2,3634,17.3,105.32,11.1,176364,1
81.39,0.407,13.24,66.8,2541,48.1,101.68,4.5,63763,0
96.59,0.225,13.94,34,2393,59.1,84.41,2.2,18960,1
74.19,0.433,14.03,51.3,2528,40.2,82.59,2.4,29200,0
91.16,0.295,13.46,63.3,2584,45.3,86.66,7.7,102091,0
130.11,1.528,11.69,77,949,25,108.18,6.2,87204,1
126.22,1.045,11.33,72.1,2516,34.6,131.86,10,132205,1
115.72,1.006,11.95,76.7,2455,12.8,115.94,7.8,103374,1
72.49,0.325,14.57,42.5,3007,40.8,111.07,2.3,46199,1
149.05,1.391,11.09,100,1997,15.6,129.06,0.5,10485,1
83.15,0.461,12.46,39.7,2645,45.8,106.46,2.4,21326,0
79.77,0.397,13.22,59.8,3006,48.4,97.15,2.6,26339,0
95.49,0.378,13.81,61.2,1998,59.9,92.89,10.9,211112,0
77.96,0.406,13.29,40.8,1806,48.8,102.62,4.6,54841,0
70.92,0.34,14.14,56.1,2654,41.4,98.98,1.9,28495,0
125.22,0.898,11.25,62.6,3262,19.9,130.38,11.5,201279,1
91.06,0.191,13.15,75.9,1807,35.2,108.54,14.1,192978,0
109.19,1.057,11.45,65.5,1921,15,116.04,2,16046,1
124.75,0.87,11.69,74.2,3815,38.6,99.76,14.5,259446,1
116.48,1.096,11.9,62.2,3571,33.4,123.36,14.3,243809,1
,0.59,13.22,34.6,2367,40.3,104.02,8.1,68701,0
87.11,0.409,14.09,78.9,1523,37.3,101.61,4.8,89875,0
135.41,0.866,11.29,99.8,2940,23.2,108.29,2.5,45753,1
122.4,1.35,9.88,81.7,3338,14.8,103.37,12.4,140645,0
88.99,0.44,12.54,45.2,2723,55.5,88.35,9.3,83063,0
84.62,0.439,13.38,68.6,2437,44.8,81.89,9.9,127660,0
96.03,0.357,12.74,42.6,2756,,86.05,13,240165,1
86.14,0.445,13.52,66.9,1480,63.5,81.56,6.9,95657,0
86.5,0.374,13.87,41.9,2164,35.9,77.12,5.8,66425,1
106.86,1.252,12.46,81,3524,25.7,137.06,11.6,124560,1
84.43,0.21,13.6,66.4,2376,55.5,84.53,4.8,58969,0
88.08,0.357,13.4,68,2838,48.3,101.3,5.3,104717,0
67.9,0.572,12.51,64,1778,41.2,88.23,6,111725,0
71.52,0.323,13.51,39.3,2792,35.1,80.95,12.9,188133,0
148.22,1.312,12.45,71.8,991,22.8,120.68,11.8,208821,1
86.71,0.355,13.82,57.4,2206,37.7,86.87,4.7,55739,0
83.16,0.279,13.15,42.3,2896,45.1,88.34,2.6,39724,0
85.18,0.179,13.28,75.6,2965,46.5,91.16,6.2,114450,0
88.48,0.377,12.76,19,2914,43.8,83.5,9.6,118611,0
79.6,0.414,12.35,43.3,3315,44.7,77.03,10.3,181427,0
77.22,0.395,12.95,47.4,3007,36.6,89.59,3.4,52360,0
109.14,1.18,11.6,42,3449,17.7,118.32,4.1,63327,1
119.91,1.302,10.35,57.6,3277,29.6,120.51,14,118789,1
89.08,0.502,13.24,64.4,2356,43.7,91.23,6.1,114313,0
67.97,0.381,13.23,55.5,3312,43.5,102.04,5.1,87522,0
95.29,0.343,13.01,78.6,2942,45.7,89.28,10.6,89336,0
89.73,0.372,11.88,78.2,2424,53.9,90.69,7.3,111659,0
87.56,0.458,14.25,61.5,2851,37.8,90.44,4.1,69136,0
94.83,0.541,13,59.7,2007,56.6,84.54,6.4,112876,0
101.65,0.337,13.29,56,2600,48.4,82.05,2.6,23480,0
95.14,0.41,12.77,15.2,2125,45.2,82.09,4.6,71398,0
66.59,0.434,13.99,34.1,1825,54.7,92.95,6.6,70903,0
72.2,0.301,13.57,56.5,2814,35.5,96.06,8,107484,0
78.75,0.402,13.09,64.2,2863,49.2,96.44,11.3,161129,0
85.26,0.253,13.3,59.3,2683,48.4,86.97,6.1,50649,0
90.18,0.223,14.34,41.6,2427,37.5,98.75,8.4,97541,0
77.74,0.437,13.46,69.1,1993,48.7,92.46,14.3,251058,0
86.87,0.362,13.41,77.2,2035,47.3,90.57,12.4,223918,0
77.45,0.42,13.03,69.1,2112,43.6,70,3.9,47083,0
136.09,1.346,9.23,100,1446,25,119.75,3.6,47826,1
70.93,0.302,13.42,46.6,2930,40.4,77.83,10.1,181704,0
75.77,0.395,13.66,71.1,2924,47.2,95.02,9.1,95062,0
115.9,1.16,12.78,82.6,3055,31.2,128.13,8.4,141380,1
75.24,0.539,12.38,62.7,2223,40.1,81.42,2.7,35254,0
95.54,0.264,12.94,60.5,2212,49,92.43,5.8,114268,0
129.66,0.942,9.83,92.9,646,22.8,113.9,11.5,175211,0
111.32,0.296,13.5,42.1,2726,33.2,81.65,11,107468,1
,,10.31,81.5,1802,11.4,114.8,2.9,29131,1
86.85,0.367,13.44,69.8,2455,51.3,94.32,6.7,55708,0
76.42,0.348,13.7,48.4,3038,35.2,101.2,6.9,114708,1
92,0.485,13.05,68.4,2535,47.2,85.31,7.9,104887,0
79.24,0.403,13.97,66.1,2328,45.4,100.58,7.2,58440,0
86.22,0.452,13.72,50.5,2729,42.1,90.38,7.8,71661,0
110.6,0.302,13.34,75.8,2924,60.7,91.89,12.3,141011,1
84.04,0.26,14.3,49.7,2619,46.4,89.49,6.1,80464,0
96.49,0.411,14.28,77.6,2776,51,88.42,8.5,163806,1
77.97,0.368,13.97,61.5,2442,47.3,93.51,9.3,134781,0
84.65,0.463,11.99,54.8,2467,43.1,95.92,14.2,265293,0
148,0.957,11.48,75.5,3133,32.6,103.92,10,109994,1
103.52,0.942,10.4,78.9,2761,43.4,122.22,2.4,28707,1
103.12,0.238,14.5,51.9,2273,53.7,103.35,8.9,166117,0
92.08,0.589,14.12,36.1,3051,60.6,91.42,10.1,140323,0
79.38,0.384,14.29,51.7,3303,46.8,92.29,0.6,9619,0
91.32,0.47,13.94,42.9,3137,38,99.34,1.6,23704,0
120.62,1.411,10.94,93.6,684,21.4,124.55,0.8,12209,1
113.46,1.001,13.43,100,1411,13.1,116.2,1.2,18076,1
69.3,0.27,13.61,36.6,2024,51.1,96.53,1.8,29401,0
77.73,0.445,12.71,80.7,2554,40.3,99.91,14.4,140536,0
111.61,1.489,11.32,85.3,2054,10,98.39,3.5,57804,1
131.43,1.479,11.92,66.3,1261,38.5,108.55,3.5,33992,1
91.21,0.47,13.54,66.4,3063,40.4,82.01,12.9,156290,0
86.78,0.277,12.88,48.3,2893,40.4,89.01,11.4,205197,0
71.65,0.332,12.68,53.8,2296,58.4,82.62,10.3,157512,0
146.71,1.146,11.1,77.9,3328,19.1,115.58,6.6,129697,1
91.11,0.61,13.9,42.7,2727,54.1,91.38,1,10499,0
122.67,1.502,12.19,92.3,4235,23.6,124.61,12.5,237822,1
95.81,0.459,13.96,50.7,2287,34.4,97.62,13,203850,0
93.34,0.389,14.03,33.5,2406,58.6,95.43,7.5,93057,0
114.92,1.357,11.91,92.6,1484,28.9,109.27,9.9,171813,1
84.3,0.225,12.63,36.9,1967,52.4,90.83,7.4,144498,0
68.39,0.409,13.27,37.7,2412,47.9,86.31,4.8,83204,0
128.51,1.435,11.87,100,2985,33.6,111.25,8.3,67322,1
